x,y,width
5.070927432,-0.5649545,0.18
5.059642152,-0.56725588,0.18
5.048356872,-0.56955726,0.18
5.037071588,-0.57185864,0.18
5.025786308,-0.574160024,0.18
5.014501024,-0.576461404,0.18
5.003215744,-0.578762784,0.18
4.991930464,-0.581064164,0.18
4.98064518,-0.583365544,0.18
4.9693599,-0.585666924,0.18
4.95807462,-0.587968304,0.18
4.946789336,-0.590269684,0.18
4.935504056,-0.592571068,0.18
4.924218772,-0.594872448,0.18
4.912933492,-0.597173828,0.18
4.901648212,-0.599475208,0.18
4.890362928,-0.601776588,0.18
4.879077648,-0.604077968,0.18
4.867792364,-0.606379348,0.18
4.856507084,-0.608680732,0.18
4.845221804,-0.610982112,0.18
4.83393652,-0.613283492,0.18
4.82265124,-0.615584872,0.18
4.81136596,-0.617886252,0.18
4.800080676,-0.62018764,0.18
4.788809152,-0.622555156,0.18
4.777565636,-0.625052332,0.18
4.766351632,-0.62767884,0.18
4.75516862,-0.630434328,0.18
4.744018084,-0.633318428,0.18
4.732901508,-0.636330764,0.18
4.72182036,-0.639470932,0.18
4.710776116,-0.642738516,0.18
4.699770236,-0.646133088,0.18
4.688804184,-0.649654188,0.18
4.677879412,-0.653301352,0.18
4.666997372,-0.657074104,0.18
4.656159504,-0.660971932,0.18
4.645367244,-0.664994328,0.18
4.634622032,-0.669140752,0.18
4.623925284,-0.673410656,0.18
4.613278428,-0.677803476,0.18
4.602682868,-0.682318628,0.18
4.592140016,-0.686955516,0.18
4.581651264,-0.691713516,0.18
4.571218008,-0.696592004,0.18
4.560841632,-0.701590332,0.18
4.550523512,-0.706707836,0.18
4.540265016,-0.71194384,0.18
4.530067504,-0.717297644,0.18
4.519932332,-0.72276854,0.18
4.50986084,-0.728355804,0.18
4.499854364,-0.734058696,0.18
4.489914236,-0.739876452,0.18
4.480041772,-0.745808312,0.18
4.470238284,-0.751853476,0.18
4.460505068,-0.758011152,0.18
4.450843416,-0.76428052,0.18
4.441254612,-0.770660748,0.18
4.431739928,-0.777150992,0.18
4.422300624,-0.783750388,0.18
4.412937956,-0.79045806,0.18
4.40365316,-0.79727312,0.18
4.394447472,-0.804194664,0.18
4.385322112,-0.811221772,0.18
4.376278288,-0.818353516,0.18
4.367317204,-0.825588944,0.18
4.358440048,-0.832927104,0.18
4.349647996,-0.840367016,0.18
4.340942216,-0.847907692,0.18
4.33232386,-0.85554814,0.18
4.323794072,-0.86328734,0.18
4.315353988,-0.871124264,0.18
4.30700472,-0.879057876,0.18
4.298747384,-0.887087124,0.18
4.290583068,-0.895210944,0.18
4.282512856,-0.903428252,0.18
4.274537824,-0.911737964,0.18
4.266659024,-0.920138976,0.18
4.258877504,-0.928630172,0.18
4.251194296,-0.937210428,0.18
4.24361042,-0.945878604,0.18
4.23612688,-0.954633552,0.18
4.228744668,-0.963474108,0.18
4.221464768,-0.9723991,0.18
4.21428814,-0.981407344,0.18
4.20721574,-0.990497648,0.18
4.200248504,-0.999668804,0.18
4.193387356,-1.008919596,0.18
4.186633212,-1.018248796,0.18
4.179986956,-1.027655164,0.18
4.173449484,-1.037137456,0.18
4.167021652,-1.046694416,0.18
4.160704316,-1.056324772,0.18
4.154498316,-1.066027248,0.18
4.148404472,-1.075800556,0.18
4.142423596,-1.0856434,0.18
4.13655648,-1.095554472,0.18
4.130803904,-1.105532464,0.18
4.125166624,-1.115576048,0.18
4.119645396,-1.125683892,0.18
4.114240948,-1.135854656,0.18
4.108954,-1.146086988,0.18
4.103785248,-1.156379532,0.18
4.098735384,-1.166730924,0.18
4.093805072,-1.177139792,0.18
4.088994972,-1.187604752,0.18
4.08430572,-1.198124416,0.18
4.079737936,-1.208697392,0.18
4.075292224,-1.219322276,0.18
4.07096918,-1.229997656,0.18
4.066769372,-1.240722116,0.18
4.06269336,-1.25149424,0.18
4.058741688,-1.262312592,0.18
4.054914872,-1.273175736,0.18
4.051213424,-1.284082236,0.18
4.047637836,-1.295030644,0.18
4.04418858,-1.306019508,0.18
4.040866116,-1.317047368,0.18
4.037670884,-1.328112764,0.18
4.034603304,-1.339214224,0.18
4.031663788,-1.350350276,0.18
4.028852728,-1.361519448,0.18
4.026170488,-1.372720256,0.18
4.023617432,-1.383951212,0.18
4.021193892,-1.395210828,0.18
4.018900196,-1.406497608,0.18
4.016736644,-1.417810056,0.18
4.014703528,-1.429146672,0.18
4.012801108,-1.440505956,0.18
4.011029648,-1.451886396,0.18
4.009389372,-1.46328648,0.18
4.007880508,-1.474704704,0.18
4.006503248,-1.486139544,0.18
4.005250956,-1.497588772,0.18
4.004029012,-1.509041316,0.18
4.002807064,-1.52049386,0.18
4.001585116,-1.531946404,0.18
4.000363172,-1.543398952,0.18
3.999141224,-1.554851496,0.18
3.99791928,-1.56630404,0.18
3.996697332,-1.577756584,0.18
3.995475388,-1.589209128,0.18
3.99425344,-1.600661672,0.18
3.993031496,-1.61211422,0.18
3.991809548,-1.623566764,0.18
3.990587604,-1.635019308,0.18
3.989365656,-1.646471852,0.18
3.988143712,-1.657924396,0.18
3.986921764,-1.66937694,0.18
3.98569982,-1.680829488,0.18
3.984477872,-1.692282032,0.18
3.983255924,-1.703734576,0.18
3.98203398,-1.71518712,0.18
3.980812032,-1.726639664,0.18
3.979590088,-1.738092208,0.18
3.97836814,-1.749544756,0.18
3.977146196,-1.7609973,0.18
3.975924248,-1.772449844,0.18
3.974702304,-1.783902388,0.18
3.973480356,-1.795354932,0.18
3.972258412,-1.806807476,0.18
3.971036464,-1.818260024,0.18
3.96981452,-1.829712568,0.18
3.968592572,-1.841165112,0.18
3.967370624,-1.852617656,0.18
3.96614868,-1.8640702,0.18
3.964926732,-1.875522744,0.18
3.963704788,-1.886975292,0.18
3.96248284,-1.898427836,0.18
3.961260896,-1.90988038,0.18
3.960038948,-1.921332924,0.18
3.958817004,-1.932785468,0.18
3.957595056,-1.944238016,0.18
3.956373112,-1.95569056,0.18
3.955151164,-1.967143104,0.18
3.95392922,-1.978595648,0.18
3.952707272,-1.990048192,0.18
3.951485324,-2.001500736,0.18
3.95026338,-2.012953284,0.18
3.949041432,-2.024405828,0.18
3.947819488,-2.035858372,0.18
3.94659754,-2.047310916,0.18
3.945375596,-2.05876346,0.18
3.944153648,-2.070216004,0.18
3.942931704,-2.081668552,0.18
3.941709756,-2.093121096,0.18
3.940487812,-2.10457364,0.18
3.939265864,-2.116026184,0.18
3.93804392,-2.127478728,0.18
3.936821972,-2.138931272,0.18
3.935600028,-2.15038382,0.18
3.93437808,-2.161836364,0.18
3.933156132,-2.173288908,0.18
3.931934188,-2.184741452,0.18
3.93071224,-2.196193996,0.18
3.929490296,-2.20764654,0.18
3.928268348,-2.219099088,0.18
3.927046404,-2.230551632,0.18
3.925824456,-2.242004176,0.18
3.924602512,-2.25345672,0.18
3.923380564,-2.264909264,0.18
3.92215862,-2.276361808,0.18
3.920936672,-2.287814356,0.18
3.919714728,-2.2992669,0.18
3.91849278,-2.310719444,0.18
3.917270832,-2.322171988,0.18
3.916048888,-2.333624532,0.18
3.91482694,-2.345077076,0.18
3.913604996,-2.356529624,0.18
3.912383048,-2.367982168,0.18
3.911161104,-2.379434712,0.18
3.909939156,-2.390887256,0.18
3.908717212,-2.4023398,0.18
3.907495264,-2.413792344,0.18
3.90627332,-2.425244892,0.18
3.905051372,-2.436697436,0.18
3.903829428,-2.44814998,0.18
3.90260748,-2.459602524,0.18
3.901385532,-2.471055068,0.18
3.900163588,-2.482507612,0.18
3.89894164,-2.49396016,0.18
3.897719696,-2.505412704,0.18
3.896497748,-2.516865248,0.18
3.895275804,-2.528317792,0.18
3.894053856,-2.539770336,0.18
3.892831912,-2.55122288,0.18
3.891609964,-2.562675428,0.18
3.89038802,-2.574127972,0.18
3.889166072,-2.585580516,0.18
3.887944128,-2.59703306,0.18
3.88672218,-2.608485604,0.18
3.885500236,-2.619938148,0.18
3.884278288,-2.631390696,0.18
3.88305634,-2.64284324,0.18
3.881834396,-2.654295784,0.18
3.880612448,-2.665748328,0.18
3.879390504,-2.677200872,0.18
3.878168556,-2.688653416,0.18
3.876946612,-2.700105964,0.18
3.875724664,-2.711558508,0.18
3.87450272,-2.723011052,0.18
3.873280772,-2.734463596,0.18
3.872058828,-2.74591614,0.18
3.87083688,-2.757368684,0.18
3.869614936,-2.768821232,0.18
3.868392988,-2.780273776,0.18
3.86717104,-2.79172632,0.18
3.865949096,-2.803178864,0.18
3.864727148,-2.814631408,0.18
3.863505204,-2.826083952,0.18
3.862283256,-2.8375365,0.18
3.861061312,-2.848989044,0.18
3.859839364,-2.860441588,0.18
3.85861742,-2.871894132,0.18
3.857395472,-2.883346676,0.18
3.856173528,-2.89479922,0.18
3.85495158,-2.906251768,0.18
3.853729636,-2.917704312,0.18
3.852507688,-2.929156856,0.18
3.85128574,-2.9406094,0.18
3.850063796,-2.952061944,0.18
3.848841848,-2.963514492,0.18
3.847619904,-2.974967036,0.18
3.846397956,-2.98641958,0.18
3.845176012,-2.997872124,0.18
3.843954064,-3.009324668,0.18
3.84273212,-3.020777212,0.18
3.841510172,-3.03222976,0.18
3.840288228,-3.043682304,0.18
3.83906628,-3.055134848,0.18
3.837844336,-3.066587392,0.18
3.836622388,-3.078039936,0.18
3.83540044,-3.08949248,0.18
3.834178496,-3.100945028,0.18
3.832956548,-3.112397572,0.18
3.831734604,-3.123850116,0.18
3.830512656,-3.13530266,0.18
3.829290712,-3.146755204,0.18
3.828068764,-3.158207748,0.18
3.82684682,-3.169660296,0.18
3.825624872,-3.18111284,0.18
3.824402928,-3.192565384,0.18
3.82318098,-3.204017928,0.18
3.821959036,-3.215470472,0.18
3.820737088,-3.226923016,0.18
3.819515144,-3.238375564,0.18
3.818293196,-3.249828108,0.18
3.817071248,-3.261280652,0.18
3.815849304,-3.272733196,0.18
3.814627356,-3.28418574,0.18
3.813405412,-3.295638284,0.18
3.812183464,-3.307090832,0.18
3.81096152,-3.318543376,0.18
3.809739572,-3.32999592,0.18
3.808517628,-3.341448464,0.18
3.80729568,-3.352901008,0.18
3.806073736,-3.364353552,0.18
3.804851788,-3.3758061,0.18
3.803629844,-3.387258644,0.18
3.802407896,-3.398711188,0.18
3.801185948,-3.410163732,0.18
3.799964004,-3.421616276,0.18
3.798742056,-3.43306882,0.18
3.797514656,-3.444520776,0.18
3.796068132,-3.455946724,0.18
3.794293256,-3.467326292,0.18
3.792191496,-3.478650048,0.18
3.7897646,-3.489908596,0.18
3.78701458,-3.501092608,0.18
3.783943712,-3.512192812,0.18
3.78055454,-3.523200008,0.18
3.77684988,-3.534105064,0.18
3.7728328,-3.54489894,0.18
3.768506628,-3.555572696,0.18
3.763874956,-3.566117476,0.18
3.75894162,-3.57652454,0.18
3.753710712,-3.586785256,0.18
3.748186564,-3.596891124,0.18
3.742373764,-3.606833764,0.18
3.73627712,-3.616604936,0.18
3.729901696,-3.626196532,0.18
3.723252772,-3.635600604,0.18
3.716335864,-3.644809356,0.18
3.709156704,-3.653815156,0.18
3.70172124,-3.662610532,0.18
3.694035644,-3.6711882,0.18
3.686106284,-3.679541044,0.18
3.677939732,-3.68766214,0.18
3.669542756,-3.695544756,0.18
3.660922328,-3.703182352,0.18
3.652085584,-3.710568608,0.18
3.643039852,-3.717697388,0.18
3.633792636,-3.724562788,0.18
3.624351596,-3.73115912,0.18
3.614724564,-3.737480908,0.18
3.604919516,-3.743522912,0.18
3.594944588,-3.749280128,0.18
3.58480804,-3.75474778,0.18
3.574518284,-3.759921336,0.18
3.564083848,-3.764796508,0.18
3.55351338,-3.769369248,0.18
3.542815644,-3.773635772,0.18
3.531999512,-3.777592544,0.18
3.521073948,-3.781236276,0.18
3.510048008,-3.784563956,0.18
3.498930836,-3.78757282,0.18
3.487731648,-3.790260372,0.18
3.476459728,-3.792624388,0.18
3.46512442,-3.794662908,0.18
3.45373512,-3.79637424,0.18
3.442301276,-3.797756964,0.18
3.43083236,-3.798809936,0.18
3.419337884,-3.799532284,0.18
3.407827376,-3.799923408,0.18
3.39631038,-3.799982984,0.18
3.38479644,-3.79971096,0.18
3.373295108,-3.799107564,0.18
3.361815912,-3.7981733,0.18
3.350368372,-3.796908932,0.18
3.33896198,-3.79531552,0.18
3.327606188,-3.793394376,0.18
3.316310416,-3.7911471,0.18
3.305084024,-3.788575548,0.18
3.29393632,-3.785681856,0.18
3.282876544,-3.782468424,0.18
3.271913868,-3.778937916,0.18
3.26105738,-3.775093252,0.18
3.250316076,-3.770937628,0.18
3.239698868,-3.766474484,0.18
3.229214556,-3.761707524,0.18
3.218871828,-3.756640696,0.18
3.20867926,-3.7512782,0.18
3.198645304,-3.745624488,0.18
3.188778276,-3.73968424,0.18
3.179086356,-3.733462384,0.18
3.169577584,-3.72696408,0.18
3.160259836,-3.720194712,0.18
3.15114084,-3.713159892,0.18
3.142228156,-3.705865452,0.18
3.133529172,-3.698317444,0.18
3.1250511,-3.69052212,0.18
3.116800968,-3.682485944,0.18
3.10878562,-3.67421558,0.18
3.101011696,-3.665717884,0.18
3.09348564,-3.656999896,0.18
3.086213696,-3.648068852,0.18
3.079201888,-3.638932148,0.18
3.072456032,-3.629597364,0.18
3.06598172,-3.620072236,0.18
3.05978432,-3.610364664,0.18
3.053868968,-3.600482692,0.18
3.048240568,-3.590434512,0.18
3.042903792,-3.580228456,0.18
3.037863052,-3.569872988,0.18
3.03312254,-3.559376688,0.18
3.028686176,-3.548748264,0.18
3.024557648,-3.53799652,0.18
3.020740368,-3.527130372,0.18
3.017237508,-3.516158828,0.18
3.014051968,-3.505090988,0.18
3.011186388,-3.493936024,0.18
3.008643152,-3.482703184,0.18
3.00642436,-3.47140178,0.18
3.004531852,-3.46004118,0.18
3.002903348,-3.448639404,0.18
3.001298132,-3.437234264,0.18
2.999692912,-3.425829128,0.18
2.998087696,-3.414423988,0.18
2.996482476,-3.403018848,0.18
2.99487726,-3.391613708,0.18
2.99327204,-3.380208568,0.18
2.991666824,-3.368803428,0.18
2.990061604,-3.357398288,0.18
2.988456388,-3.345993148,0.18
2.986851172,-3.334588012,0.18
2.985245952,-3.323182872,0.18
2.983640736,-3.311777732,0.18
2.982035516,-3.300372592,0.18
2.9804303,-3.288967452,0.18
2.97882508,-3.277562312,0.18
2.977219864,-3.266157172,0.18
2.975614644,-3.254752032,0.18
2.974009428,-3.243346896,0.18
2.972404208,-3.231941756,0.18
2.970798992,-3.220536616,0.18
2.969193772,-3.209131476,0.18
2.967588556,-3.197726336,0.18
2.965983336,-3.186321196,0.18
2.96437812,-3.174916056,0.18
2.9627729,-3.163510916,0.18
2.961167684,-3.152105776,0.18
2.959562464,-3.14070064,0.18
2.957957248,-3.1292955,0.18
2.956352028,-3.11789036,0.18
2.954746812,-3.10648522,0.18
2.953141592,-3.09508008,0.18
2.951536376,-3.08367494,0.18
2.949931156,-3.0722698,0.18
2.94832594,-3.06086466,0.18
2.94672072,-3.049459524,0.18
2.945115504,-3.038054384,0.18
2.943510288,-3.026649244,0.18
2.941905068,-3.015244104,0.18
2.940299852,-3.003838964,0.18
2.938694632,-2.992433824,0.18
2.937089416,-2.981028684,0.18
2.935484196,-2.969623544,0.18
2.93387898,-2.958218408,0.18
2.93227376,-2.946813268,0.18
2.930668544,-2.935408128,0.18
2.929063324,-2.924002988,0.18
2.927458108,-2.912597848,0.18
2.925852888,-2.901192708,0.18
2.924247672,-2.889787568,0.18
2.922642452,-2.878382428,0.18
2.921037236,-2.866977292,0.18
2.919432016,-2.855572152,0.18
2.9178268,-2.844167012,0.18
2.91622158,-2.832761872,0.18
2.914616364,-2.821356732,0.18
2.913011144,-2.809951592,0.18
2.911405928,-2.798546452,0.18
2.909800708,-2.787141312,0.18
2.908195492,-2.775736176,0.18
2.906590272,-2.764331036,0.18
2.904985056,-2.752925896,0.18
2.903379836,-2.741520756,0.18
2.90177462,-2.730115616,0.18
2.900169404,-2.718710476,0.18
2.898564184,-2.707305336,0.18
2.896958968,-2.695900196,0.18
2.895353748,-2.684495056,0.18
2.893748532,-2.67308992,0.18
2.892143312,-2.66168478,0.18
2.890538096,-2.65027964,0.18
2.888932876,-2.6388745,0.18
2.88732766,-2.62746936,0.18
2.88572244,-2.61606422,0.18
2.884117224,-2.60465908,0.18
2.882512004,-2.59325394,0.18
2.880906788,-2.581848804,0.18
2.879301568,-2.570443664,0.18
2.877696352,-2.559038524,0.18
2.876091132,-2.547633384,0.18
2.874485916,-2.536228244,0.18
2.872880696,-2.524823104,0.18
2.87127548,-2.513417964,0.18
2.86967026,-2.502012824,0.18
2.868065044,-2.490607688,0.18
2.866459824,-2.479202548,0.18
2.864854608,-2.467797408,0.18
2.863249388,-2.456392268,0.18
2.861644172,-2.444987128,0.18
2.860038952,-2.433581988,0.18
2.858433736,-2.422176848,0.18
2.85682852,-2.410771708,0.18
2.8552233,-2.399366572,0.18
2.853618084,-2.387961432,0.18
2.852012864,-2.376556292,0.18
2.850407648,-2.365151152,0.18
2.848802428,-2.353746012,0.18
2.847197212,-2.342340872,0.18
2.845591992,-2.330935732,0.18
2.843986776,-2.319530592,0.18
2.842381556,-2.308125452,0.18
2.84077634,-2.296720316,0.18
2.83917112,-2.285315176,0.18
2.837565904,-2.273910036,0.18
2.835960684,-2.262504896,0.18
2.834355468,-2.251099756,0.18
2.832750248,-2.239694616,0.18
2.831145032,-2.228289476,0.18
2.829539812,-2.216884336,0.18
2.827934596,-2.2054792,0.18
2.826329376,-2.19407406,0.18
2.82472416,-2.18266892,0.18
2.82311894,-2.17126378,0.18
2.821513724,-2.15985864,0.18
2.819908504,-2.1484535,0.18
2.818303288,-2.13704836,0.18
2.816698068,-2.12564322,0.18
2.815092852,-2.114238084,0.18
2.813487636,-2.102832944,0.18
2.811882416,-2.091427804,0.18
2.8102772,-2.080022664,0.18
2.80867198,-2.068617524,0.18
2.807066764,-2.057212384,0.18
2.805461544,-2.045807244,0.18
2.803856328,-2.034402104,0.18
2.802251108,-2.022996968,0.18
2.800645892,-2.011591828,0.18
2.799040672,-2.000186688,0.18
2.797435456,-1.988781548,0.18
2.795830236,-1.977376408,0.18
2.79422502,-1.965971268,0.18
2.7926198,-1.954566128,0.18
2.791014584,-1.943160988,0.18
2.789409364,-1.931755852,0.18
2.787804148,-1.920350712,0.18
2.786198928,-1.908945572,0.18
2.784593712,-1.897540432,0.18
2.782988492,-1.886135292,0.18
2.781383276,-1.874730152,0.18
2.779778056,-1.863325012,0.18
2.77817284,-1.851919872,0.18
2.77656762,-1.840514732,0.18
2.774962404,-1.829109596,0.18
2.773357184,-1.817704456,0.18
2.771751968,-1.806299316,0.18
2.770146752,-1.794894176,0.18
2.768541532,-1.783489036,0.18
2.766936316,-1.772083896,0.18
2.765331096,-1.760678756,0.18
2.76372588,-1.749273616,0.18
2.76212066,-1.73786848,0.18
2.760515444,-1.72646334,0.18
2.758910224,-1.7150582,0.18
2.757305008,-1.70365306,0.18
2.755699788,-1.69224792,0.18
2.754094572,-1.68084278,0.18
2.752489352,-1.66943764,0.18
2.750884136,-1.6580325,0.18
2.749278916,-1.646627364,0.18
2.7476737,-1.635222224,0.18
2.74606848,-1.623817084,0.18
2.744463264,-1.612411944,0.18
2.742858044,-1.601006804,0.18
2.741252828,-1.589601664,0.18
2.739647608,-1.578196524,0.18
2.738042392,-1.566791384,0.18
2.736437172,-1.555386248,0.18
2.734831956,-1.543981108,0.18
2.733226736,-1.532575968,0.18
2.73162152,-1.521170828,0.18
2.7300163,-1.509765688,0.18
2.728411084,-1.498360548,0.18
2.726805868,-1.486955408,0.18
2.725200648,-1.475550268,0.18
2.723595432,-1.464145128,0.18
2.721990212,-1.452739992,0.18
2.720384996,-1.441334852,0.18
2.718779776,-1.429929712,0.18
2.71717456,-1.418524572,0.18
2.71556934,-1.407119432,0.18
2.713964124,-1.395714292,0.18
2.712358904,-1.384309152,0.18
2.710753688,-1.372904012,0.18
2.709148468,-1.361498876,0.18
2.707543252,-1.350093736,0.18
2.705938032,-1.338688596,0.18
2.704332816,-1.327283456,0.18
2.702727596,-1.315878316,0.18
2.70112238,-1.304473176,0.18
2.69951716,-1.293068036,0.18
2.697911944,-1.281662896,0.18
2.696306724,-1.27025776,0.18
2.694701508,-1.25885262,0.18
2.693096288,-1.24744748,0.18
2.691491072,-1.23604234,0.18
2.689885852,-1.2246372,0.18
2.688280636,-1.21323206,0.18
2.686675416,-1.20182692,0.18
2.6850702,-1.19042178,0.18
2.683464984,-1.179016644,0.18
2.681859764,-1.167611504,0.18
2.680254548,-1.156206364,0.18
2.678649328,-1.144801224,0.18
2.677044112,-1.133396084,0.18
2.675438892,-1.121990944,0.18
2.673833676,-1.110585804,0.18
2.672228456,-1.099180664,0.18
2.67062324,-1.087775528,0.18
2.66901802,-1.076370388,0.18
2.667412804,-1.064965248,0.18
2.665807584,-1.053560108,0.18
2.664202368,-1.042154968,0.18
2.662597148,-1.030749828,0.18
2.660991932,-1.019344688,0.18
2.659386712,-1.007939548,0.18
2.657781496,-0.996534408,0.18
2.656176276,-0.985129272,0.18
2.65457106,-0.973724132,0.18
2.65296584,-0.962318992,0.18
2.651360624,-0.950913852,0.18
2.649755404,-0.939508712,0.18
2.648150188,-0.928103572,0.18
2.646544968,-0.916698432,0.18
2.644939752,-0.905293292,0.18
2.643334532,-0.893888156,0.18
2.641729316,-0.882483016,0.18
2.6401241,-0.871077876,0.18
2.63851888,-0.859672736,0.18
2.636913664,-0.848267596,0.18
2.635308444,-0.836862456,0.18
2.633703228,-0.825457316,0.18
2.632098008,-0.814052176,0.18
2.630492792,-0.80264704,0.18
2.628887572,-0.7912419,0.18
2.627282356,-0.77983676,0.18
2.625677136,-0.76843162,0.18
2.62407192,-0.75702648,0.18
2.6224667,-0.74562134,0.18
2.620861484,-0.7342162,0.18
2.619256264,-0.72281106,0.18
2.617651048,-0.711405924,0.18
2.616045828,-0.700000784,0.18
2.614440612,-0.688595644,0.18
2.612835392,-0.677190504,0.18
2.611230176,-0.665785364,0.18
2.609624956,-0.654380224,0.18
2.60801974,-0.642975084,0.18
2.60641452,-0.631569944,0.18
2.604809304,-0.620164808,0.18
2.603204084,-0.608759668,0.18
2.601598868,-0.597354528,0.18
2.599993648,-0.585949388,0.18
2.598388432,-0.574544248,0.18
2.596579796,-0.563170884,0.18
2.594134188,-0.551917604,0.18
2.591044944,-0.54082374,0.18
2.5873223,-0.529926068,0.18
2.582978604,-0.519260724,0.18
2.578028256,-0.508863068,0.18
2.572487664,-0.498767564,0.18
2.566375204,-0.489007696,0.18
2.559711136,-0.479615808,0.18
2.552517556,-0.470623052,0.18
2.544818316,-0.462059232,0.18
2.53663894,-0.453952748,0.18
2.528006548,-0.446330472,0.18
2.51894976,-0.43921768,0.18
2.5094986,-0.432637948,0.18
2.499684408,-0.426613096,0.18
2.489539716,-0.421163092,0.18
2.47909816,-0.416306012,0.18
2.468394364,-0.412057956,0.18
2.457463808,-0.408433012,0.18
2.446342736,-0.405443192,0.18
2.435068016,-0.403098416,0.18
2.423677032,-0.401406448,0.18
2.412207548,-0.400372908,0.18
2.400697588,-0.400001216,0.18
2.38918532,-0.400292608,0.18
2.377708904,-0.401246116,0.18
2.366306392,-0.402858576,0.18
2.355015592,-0.405124648,0.18
2.343873932,-0.408036816,0.18
2.332918356,-0.411585424,0.18
2.322185184,-0.415758704,0.18
2.311710004,-0.420542828,0.18
2.30152754,-0.425921928,0.18
2.291671556,-0.431878176,0.18
2.282174728,-0.438391816,0.18
2.27306854,-0.44544126,0.18
2.264383188,-0.453003128,0.18
2.25614746,-0.46105236,0.18
2.24820074,-0.469389224,0.18
2.240257604,-0.477729516,0.18
2.232314464,-0.486069812,0.18
2.224371328,-0.494410104,0.18
2.216428192,-0.5027504,0.18
2.208485052,-0.511090692,0.18
2.200541916,-0.519430988,0.18
2.19259878,-0.52777128,0.18
2.184655644,-0.536111576,0.18
2.176712504,-0.544451868,0.18
2.168769368,-0.552792164,0.18
2.160826232,-0.561132456,0.18
2.152883092,-0.569472752,0.18
2.144939956,-0.577813044,0.18
2.13699682,-0.58615334,0.18
2.129053684,-0.594493632,0.18
2.121110544,-0.602833928,0.18
2.113167408,-0.61117422,0.18
2.105224272,-0.619514516,0.18
2.097281132,-0.627854808,0.18
2.089337996,-0.636195104,0.18
2.08139486,-0.644535396,0.18
2.073451724,-0.652875692,0.18
2.065508584,-0.661215984,0.18
2.057565448,-0.66955628,0.18
2.049622312,-0.677896572,0.18
2.041679172,-0.686236868,0.18
2.033736036,-0.69457716,0.18
2.0257929,-0.702917456,0.18
2.01784976,-0.711257748,0.18
2.009906624,-0.719598044,0.18
2.001963488,-0.727938336,0.18
1.994020352,-0.736278632,0.18
1.986077212,-0.744618924,0.18
1.978134076,-0.75295922,0.18
1.97019094,-0.761299512,0.18
1.9622478,-0.769639808,0.18
1.954304664,-0.7779801,0.18
1.946361528,-0.786320396,0.18
1.938418392,-0.794660688,0.18
1.930475252,-0.803000984,0.18
1.922532116,-0.811341276,0.18
1.91458898,-0.819681572,0.18
1.90664584,-0.828021868,0.18
1.898702704,-0.83636216,0.18
1.890759568,-0.844702456,0.18
1.882816432,-0.853042748,0.18
1.874873292,-0.861383044,0.18
1.866930156,-0.869723336,0.18
1.85898702,-0.878063632,0.18
1.85104388,-0.886403924,0.18
1.843100744,-0.89474422,0.18
1.835157608,-0.903084512,0.18
1.827214472,-0.911424808,0.18
1.819271332,-0.9197651,0.18
1.811328196,-0.928105396,0.18
1.80338506,-0.936445688,0.18
1.79544192,-0.944785984,0.18
1.787498784,-0.953126276,0.18
1.779555648,-0.961466572,0.18
1.771612512,-0.969806864,0.18
